Beginning Fiscal Year,Ending Fiscal Year,County,School District, Amount of Aid 
2020,2021,Saratoga,BALLSTON SPA,5187817.78
2020,2021,Saratoga,S. GLENS FALLS,4107056.16
2020,2021,Saratoga,SCHUYLERVILLE,2294712.41
2020,2021,Saratoga,SARATOGA SPRIN,4680590.79
2020,2021,Saratoga,STILLWATER,1319589.46
2020,2021,Saratoga,WATERFORD,1160265.32
2020,2021,Schenectady,DUANESBURG,1019220.42
2020,2021,Schenectady,SCOTIA GLENVIL,3472390.02
2020,2021,Schenectady,NISKAYUNA,5209311.95
2020,2021,Schenectady,SCHALMONT,2201543.43
2020,2021,Schenectady,MOHONASEN,4083113.20
2020,2021,Schenectady,SCHENECTADY,19741848.60
2020,2021,Schoharie,GILBOA CONESVI,116037.67
2020,2021,Schoharie,JEFFERSON,341051.65
2020,2021,Schoharie,MIDDLEBURGH,1228209.33
2020,2021,Schoharie,COBLESKL-RICHM,2808892.34
2020,2021,Schoharie,SCHOHARIE,1520754.94
2020,2021,Schoharie,SHARON SPRINGS,462189.36
2020,2021,Schuyler,ODESSA MONTOUR,1352776.04
2020,2021,Schuyler,WATKINS GLEN,1471779.03
2020,2021,Seneca,SOUTH SENECA,1083147.31
2020,2021,Seneca,ROMULUS,522175.21
2020,2021,Seneca,SENECA FALLS,2069966.28
2020,2021,Seneca,WATERLOO CENT,3164791.39
2020,2021,Steuben,ADDISON,2263089.04
2020,2021,Steuben,AVOCA,928276.05
2020,2021,Steuben,BATH,2922282.31
2020,2021,Steuben,BRADFORD,547756.96
2020,2021,Steuben,CAMPBELL-SAVON,1761811.93
2020,2021,Steuben,CORNING,7692551.21
2020,2021,Steuben,CANISTEO-GREEN,2033601.94
2020,2021,Steuben,HORNELL,3473555.05
2020,2021,Steuben,ARKPORT,802326.03
2020,2021,Steuben,PRATTSBURG,667859.08
2020,2021,Steuben,JASPER-TRPSBRG,860284.63
2020,2021,Steuben,HAMMONDSPORT,178096.98
2020,2021,Steuben,WAYLAND-COHOCT,2464409.54
2020,2021,Suffolk,BABYLON,1318357.67
2020,2021,Suffolk,WEST BABYLON,5022499.37
2020,2021,Suffolk,NORTH BABYLON,7057872.53
2020,2021,Suffolk,LINDENHURST,8121698.10
2020,2021,Suffolk,COPIAGUE,8504391.35
2020,2021,Suffolk,AMITYVILLE,3500597.02
2020,2021,Suffolk,DEER PARK,5087803.10
2020,2021,Suffolk,WYANDANCH,5953643.65
2020,2021,Suffolk,THREE VILLAGE,5479647.53
2020,2021,Suffolk,COMSEWOGUE,5138043.63
2020,2021,Suffolk,SACHEM,17270605.29
2020,2021,Suffolk,PORT JEFFERSON,153895.13
2020,2021,Suffolk,MOUNT SINAI,2788035.19
2020,2021,Suffolk,MILLER PLACE,3454554.30
2020,2021,Suffolk,ROCKY POINT,4354202.55
2020,2021,Suffolk,MIDDLE COUNTRY,13400295.19
2020,2021,Suffolk,LONGWOOD,13924084.57
2020,2021,Suffolk,PATCHOGUE-MEDF,0.00
2020,2021,Suffolk,WILLIAM FLOYD,16232859.06
2020,2021,Suffolk,CENTER MORICHE,2256294.40
2020,2021,Suffolk,EAST MORICHES,919461.54
2020,2021,Suffolk,SOUTH COUNTRY,6483714.31
2020,2021,Suffolk,EAST HAMPTON,96802.25
2020,2021,Suffolk,WAINSCOTT,1305.00
2020,2021,Suffolk,AMAGANSETT,13462.05
2020,2021,Suffolk,SPRINGS,41466.56
2020,2021,Suffolk,SAG HARBOR,47347.26
2020,2021,Suffolk,MONTAUK,27466.31
2020,2021,Suffolk,ELWOOD,2039168.94
2020,2021,Suffolk,COLD SPRING HA,131368.10
2020,2021,Suffolk,HUNTINGTON,2757787.33
2020,2021,Suffolk,NORTHPORT,525722.84
2020,2021,Suffolk,HALF HOLLOW HI,3807397.40
2020,2021,Suffolk,HARBORFIELDS,2738828.73
2020,2021,Suffolk,COMMACK,5900459.24
2020,2021,Suffolk,S. HUNTINGTON,6307395.69
2020,2021,Suffolk,BAY SHORE,8331567.68
2020,2021,Suffolk,ISLIP,3395699.28
2020,2021,Suffolk,EAST ISLIP,4884241.83
2020,2021,Suffolk,SAYVILLE,3546384.08
2020,2021,Suffolk,BAYPORT BLUE P,2578723.04
2020,2021,Suffolk,HAUPPAUGE,1387026.92
2020,2021,Suffolk,CONNETQUOT,6298671.73
2020,2021,Suffolk,WEST ISLIP,4737374.09
2020,2021,Suffolk,BRENTWOOD,37339420.60
2020,2021,Suffolk,CENTRAL ISLIP,15148454.69
2020,2021,Suffolk,FIRE ISLAND,14323.74
2020,2021,Suffolk,SHOREHAM-WADIN,1569959.09
2020,2021,Suffolk,RIVERHEAD,4660334.76
2020,2021,Suffolk,SHELTER ISLAND,25183.56
2020,2021,Suffolk,SMITHTOWN,7653456.95
2020,2021,Suffolk,KINGS PARK,2322203.73
2020,2021,Suffolk,REMSENBURG,21229.28
2020,2021,Suffolk,WESTHAMPTON BE,90011.81
2020,2021,Suffolk,QUOGUE,12715.35
2020,2021,Suffolk,HAMPTON BAYS,223353.68
2020,2021,Suffolk,SOUTHAMPTON,99539.84
2020,2021,Suffolk,BRIDGEHAMPTON,23642.42
2020,2021,Suffolk,SAGAPONACK,495.00
2020,2021,Suffolk,EASTPORT-SOUTH,5098395.13
2020,2021,Suffolk,TUCKAHOE COMMO,35823.39
2020,2021,Suffolk,EAST QUOGUE,46879.00
2020,2021,Suffolk,OYSTERPONDS,16312.71
2020,2021,Suffolk,FISHERS ISLAND,12271.37
2020,2021,Suffolk,SOUTHOLD,50441.26
2020,2021,Suffolk,GREENPORT,53328.80
2020,2021,Suffolk,MATTITUCK-CUTC,112022.57
2020,2021,Suffolk,NEW SUFFOLK,285.00
2020,2021,Sullivan,FALLSBURGH,2521853.98
2020,2021,Sullivan,ELDRED,344238.10
2020,2021,Sullivan,LIBERTY,3255721.37
2020,2021,Sullivan,TRI VALLEY,921992.65
2020,2021,Sullivan,ROSCOE,182038.06
2020,2021,Sullivan,LIVINGSTON MAN,585996.52
2020,2021,Sullivan,MONTICELLO,4371357.92
2020,2021,Sullivan,SULLIVAN WEST,1192524.71
2020,2021,Tioga,WAVERLY,2914057.10
2020,2021,Tioga,CANDOR,1488643.67
2020,2021,Tioga,NEWARK VALLEY,2074702.36
2020,2021,Tioga,OWEGO-APALACHI,3521174.96
2020,2021,Tioga,SPENCER VAN ET,1749204.84
2020,2021,Tioga,TIOGA,1795475.22
2020,2021,Tompkins,DRYDEN,2526161.34
2020,2021,Tompkins,GROTON,1617121.71
2020,2021,Tompkins,ITHACA,4607897.63
2020,2021,Tompkins,LANSING,1359406.82
2020,2021,Tompkins,NEWFIELD,1512342.64
2020,2021,Tompkins,TRUMANSBURG,1686906.70
2020,2021,Ulster,WEST PARK UFSD,0.00
2020,2021,Ulster,KINGSTON,9433182.96
2020,2021,Ulster,HIGHLAND,2224537.37
2020,2021,Ulster,RONDOUT VALLEY,2088151.78
2020,2021,Ulster,MARLBORO,2652959.13
2020,2021,Ulster,NEW PALTZ,2310290.71
2020,2021,Ulster,ONTEORA,306372.32
2020,2021,Ulster,SAUGERTIES,3413333.53
2020,2021,Ulster,WALLKILL,4437582.26
2020,2021,Ulster,ELLENVILLE,2578477.97
2020,2021,Warren,BOLTON,31388.53
2020,2021,Warren,NORTH WARREN,167885.24
2020,2021,Warren,GLENS FALLS,3041138.19
2020,2021,Warren,JOHNSBURG,155723.03
2020,2021,Warren,LAKE GEORGE,56771.77
2020,2021,Warren,HADLEY LUZERNE,0.00
2020,2021,Warren,QUEENSBURY,4332195.38
2020,2021,Warren,GLENS FALLS CO,0.00
2020,2021,Warren,WARRENSBURG,1083656.78
2020,2021,Washington,ARGYLE,783273.63
2020,2021,Washington,FORT ANN,589552.07
2020,2021,Washington,FORT EDWARD,882637.65
2020,2021,Washington,GRANVILLE,2095040.71
2020,2021,Washington,GREENWICH,1393882.85
2020,2021,Washington,HARTFORD,834005.97
2020,2021,Washington,HUDSON FALLS,4352676.82
2020,2021,Washington,PUTNAM,0.00
2020,2021,Washington,SALEM,907374.19
2020,2021,Washington,CAMBRIDGE,1374595.84
2020,2021,Washington,WHITEHALL,1159881.15
2020,2021,Wayne,NEWARK,4350191.55
2020,2021,Wayne,CLYDE-SAVANNAH,1662816.59
2020,2021,Wayne,LYONS,1975371.64
2020,2021,Wayne,MARION,1422187.96
2020,2021,Wayne,WAYNE,3005579.76
2020,2021,Wayne,PALMYRA-MACEDO,0.00
2020,2021,Wayne,GANANDA,1756328.95
2020,2021,Wayne,SODUS,1926950.11
2020,2021,Wayne,WILLIAMSON,1740149.20
2020,2021,Wayne,N. ROSE-WOLCOT,0.00
2020,2021,Wayne,RED CREEK,1775320.07
2020,2021,Westchester,KATONAH LEWISB,0.00
2020,2021,Westchester,BEDFORD,252754.57
2020,2021,Westchester,CROTON HARMON,842769.54
2020,2021,Westchester,HENDRICK HUDSO,0.00
2020,2021,Westchester,EASTCHESTER,1202984.19
2020,2021,Westchester,TUCKAHOE,401070.02
2020,2021,Westchester,BRONXVILLE,82028.82
2020,2021,Westchester,TARRYTOWN,2349269.62
2020,2021,Westchester,IRVINGTON,174874.29
2020,2021,Westchester,DOBBS FERRY,1026391.60
2020,2021,Westchester,HASTINGS ON HU,0.00
2020,2021,Westchester,ARDSLEY,1318068.24
2020,2021,Westchester,EDGEMONT,682196.32
2020,2021,Westchester,GREENBURGH,155783.45
2020,2021,Westchester,ELMSFORD,327531.27
2020,2021,Westchester,HARRISON,160024.35
2020,2021,Westchester,MAMARONECK,295100.08
2020,2021,Westchester,MT PLEAS CENT,0.00
2020,2021,Westchester,POCANTICO HILL,0.00
2020,2021,Westchester,VALHALLA,264571.92
2020,2021,Westchester,PLEASANTVILLE,1373430.30
2020,2021,Westchester,MOUNT VERNON,12902497.92
2020,2021,Westchester,CHAPPAQUA,1035549.68
2020,2021,Westchester,NEW ROCHELLE,9948374.37
2020,2021,Westchester,BYRAM HILLS,130394.05
2020,2021,Westchester,NORTH SALEM,80589.14
2020,2021,Westchester,OSSINING,5057184.19
2020,2021,Westchester,BRIARCLIFF MAN,0.00
2020,2021,Westchester,PEEKSKILL,5927213.95
2020,2021,Westchester,PELHAM,1557938.27
2020,2021,Westchester,RYE,146507.65
2020,2021,Westchester,RYE NECK,223728.72
2020,2021,Westchester,PORT CHESTER,5546104.18
2020,2021,Westchester,BLIND BROOK-RY,0.00
2020,2021,Westchester,SCARSDALE,293592.17
2020,2021,Westchester,SOMERS,1635829.05
2020,2021,Westchester,WHITE PLAINS,4209889.66
2020,2021,Westchester,YONKERS,40705988.53
2020,2021,Westchester,LAKELAND,6526020.59
2020,2021,Westchester,YORKTOWN,3144179.52
2020,2021,Wyoming,ATTICA,2089925.59
2020,2021,Wyoming,LETCHWORTH,1730405.18
2020,2021,Wyoming,WYOMING,179110.81
2020,2021,Wyoming,PERRY,1429723.36
2020,2021,Wyoming,WARSAW,1393956.75
2020,2021,Yates,PENN YAN,0.00
2020,2021,Yates,DUNDEE,1116552.33
2021,2022,Albany,ALBANY,17702324.67
2021,2022,Albany,BERNE KNOX,1022752.40
2021,2022,Albany,BETHLEHEM,4849165.05
2021,2022,Albany,RAVENA COEYMAN,2455305.84
2021,2022,Albany,COHOES,3423830.96
2021,2022,Albany,SOUTH COLONIE,5010048.63
2021,2022,Albany,MENANDS,332209.73
2021,2022,Albany,NORTH COLONIE,5891209.92
2021,2022,Albany,GREEN ISLAND,424248.48
2021,2022,Albany,GUILDERLAND,5307120.60
2021,2022,Albany,VOORHEESVILLE,1240918.74
2021,2022,Albany,WATERVLIET,2586895.93
2021,2022,Allegany,ALFRED ALMOND,1052209.93
2021,2022,Allegany,ANDOVER,586124.57
2021,2022,Allegany,GENESEE VALLEY,1026348.63
2021,2022,Allegany,BELFAST,734254.15
2021,2022,Allegany,CANASERAGA,380645.62
2021,2022,Allegany,FRIENDSHIP,750538.79
2021,2022,Allegany,FILLMORE,1333278.46
2021,2022,Allegany,WHITESVILLE,361885.46
2021,2022,Allegany,CUBA-RUSHFORD,1390465.68
2021,2022,Allegany,SCIO,693636.26
2021,2022,Allegany,WELLSVILLE,2287253.12
2021,2022,Allegany,BOLIVAR-RICHBG,1598296.79
2021,2022,Broome,CHENANGO FORKS,2461636.93
2021,2022,Broome,BINGHAMTON,9860246.34
2021,2022,Broome,HARPURSVILLE,1469199.17
2021,2022,Broome,SUSQUEHANNA VA,2491406.30
2021,2022,Broome,CHENANGO VALLE,2840391.99
2021,2022,Broome,MAINE ENDWELL,4392112.15
2021,2022,Broome,DEPOSIT,475204.31
2021,2022,Broome,WHITNEY POINT,2900546.76
2021,2022,Broome,UNION-ENDICOTT,6341224.40
2021,2022,Broome,JOHNSON CITY,4006408.07
2021,2022,Broome,VESTAL,4367233.18
2021,2022,Broome,WINDSOR,2608541.11
2021,2022,Cattaraugus,WEST VALLEY,369813.49
2021,2022,Cattaraugus,ALLEGANY-LIMES,1953337.87
2021,2022,Cattaraugus,ELLICOTTVILLE,125182.55
2021,2022,Cattaraugus,FRANKLINVILLE,1239392.34
2021,2022,Cattaraugus,HINSDALE,711119.80
2021,2022,Cattaraugus,CATTARAUGUS-LI,1677442.99
2021,2022,Cattaraugus,OLEAN,3614799.30
2021,2022,Cattaraugus,GOWANDA,2172213.98
2021,2022,Cattaraugus,PORTVILLE,1805972.96
2021,2022,Cattaraugus,RANDOLPH,1385332.77
2021,2022,Cattaraugus,SALAMANCA,2543750.14
2021,2022,Cattaraugus,YORKSHRE-PIONE,4460890.65
2021,2022,Cayuga,AUBURN,6619444.91
2021,2022,Cayuga,WEEDSPORT,1252650.52
2021,2022,Cayuga,CATO MERIDIAN,1596031.95
2021,2022,Cayuga,SOUTHERN CAYUG,809588.81
2021,2022,Cayuga,PORT BYRON,1486003.98
2021,2022,Cayuga,MORAVIA,1498229.60
2021,2022,Cayuga,UNION SPRINGS,1083171.20
2021,2022,Chautauqua,SOUTHWESTERN,2116954.70
2021,2022,Chautauqua,FREWSBURG,1482053.93
2021,2022,Chautauqua,CASSADAGA VALL,1643109.28
2021,2022,Chautauqua,CHAUTAUQUA,264272.60
2021,2022,Chautauqua,PINE VALLEY,1041905.28
2021,2022,Chautauqua,CLYMER,633858.92
2021,2022,Chautauqua,DUNKIRK,3790554.75
2021,2022,Chautauqua,BEMUS POINT,645250.25
2021,2022,Chautauqua,FALCONER,1957511.39
2021,2022,Chautauqua,SILVER CREEK,1964310.49
2021,2022,Chautauqua,FORESTVILLE,789273.05
2021,2022,Chautauqua,PANAMA,838474.12
2021,2022,Chautauqua,JAMESTOWN,9122431.31
2021,2022,Chautauqua,FREDONIA,2032103.16
2021,2022,Chautauqua,BROCTON,1157908.91
2021,2022,Chautauqua,RIPLEY,406392.95
2021,2022,Chautauqua,SHERMAN,745745.59
2021,2022,Chautauqua,WESTFIELD,1098781.58
2021,2022,Chemung,ELMIRA,11633121.11
2021,2022,Chemung,HORSEHEADS,5687108.96
2021,2022,Chemung,ELMIRA HEIGHTS,1903698.44
2021,2022,Chenango,AFTON,1023065.81
2021,2022,Chenango,BAINBRIDGE GUI,1428010.99
2021,2022,Chenango,GREENE,1839580.49
2021,2022,Chenango,UNADILLA,1526133.42
2021,2022,Chenango,NORWICH,3334915.21
2021,2022,Chenango,GRGETWN-SO OTS,516849.14
2021,2022,Chenango,OXFORD,1403089.72
2021,2022,Chenango,SHERBURNE EARL,2831873.44
2021,2022,Clinton,AUSABLE VALLEY,1707635.64
2021,2022,Clinton,BEEKMANTOWN,2816983.64
2021,2022,Clinton,NORTHEASTERN,2304126.55
2021,2022,Clinton,CHAZY,743918.64
2021,2022,Clinton,NORTHRN ADIRON,1490273.15
2021,2022,Clinton,PERU,3184917.34
2021,2022,Clinton,PLATTSBURGH,2941657.81
2021,2022,Clinton,SARANAC,2364080.23
2021,2022,Columbia,BERKSHIRE UFSD,0.00
2021,2022,Columbia,COPAKE-TACONIC,359401.23
2021,2022,Columbia,GERMANTOWN,327989.79
2021,2022,Columbia,CHATHAM,467213.24
2021,2022,Columbia,HUDSON,2230170.71
2021,2022,Columbia,KINDERHOOK,2152800.03
2021,2022,Columbia,NEW LEBANON,144983.16
2021,2022,Cortland,CINCINNATUS,1158988.59
2021,2022,Cortland,CORTLAND,3782197.78
2021,2022,Cortland,MCGRAW,1120455.69
2021,2022,Cortland,HOMER,3136722.65
2021,2022,Cortland,MARATHON,1370327.74
2021,2022,Delaware,ANDES,26254.09
2021,2022,Delaware,DOWNSVILLE,50422.57
2021,2022,Delaware,CHARLOTTE VALL,611110.32
2021,2022,Delaware,DELHI,960408.84
2021,2022,Delaware,FRANKLIN,408750.34
2021,2022,Delaware,HANCOCK,389815.04
2021,2022,Delaware,MARGARETVILLE,88916.61
2021,2022,Delaware,ROXBURY,86757.05
2021,2022,Delaware,SIDNEY,2033950.81
2021,2022,Delaware,STAMFORD,439146.56
2021,2022,Delaware,S. KORTRIGHT,439553.72
2021,2022,Delaware,WALTON,1431493.62
2021,2022,Dutchess,BEACON,3666358.02
2021,2022,Dutchess,DOVER,1941480.32
2021,2022,Dutchess,HYDE PARK,4543982.51
2021,2022,Dutchess,NORTHEAST,219080.67
2021,2022,Dutchess,PAWLING,987723.20
2021,2022,Dutchess,PINE PLAINS,205990.56
2021,2022,Dutchess,POUGHKEEPSIE,8090390.14
2021,2022,Dutchess,ARLINGTON,10915955.99
2021,2022,Dutchess,SPACKENKILL,1965602.26
2021,2022,Dutchess,RED HOOK,2041171.10
2021,2022,Dutchess,RHINEBECK,82299.89
2021,2022,Dutchess,WAPPINGERS,12269883.98
2021,2022,Dutchess,MILLBROOK,107442.11
2021,2022,Erie,ALDEN,2148876.57
2021,2022,Erie,AMHERST,3810095.14
2021,2022,Erie,WILLIAMSVILLE,11260628.77
2021,2022,Erie,SWEET HOME,3621948.78
2021,2022,Erie,EAST AURORA,2153240.93
2021,2022,Erie,BUFFALO,89372164.03
2021,2022,Erie,CHEEKTOWAGA,3184500.16
2021,2022,Erie,MARYVALE,3179453.36
2021,2022,Erie,CLEVELAND HILL,2259437.30
2021,2022,Erie,DEPEW,2996586.81
2021,2022,Erie,SLOAN,2254801.36
2021,2022,Erie,CLARENCE,4610456.19
2021,2022,Erie,SPRINGVILLE-GR,2488742.16
2021,2022,Erie,EDEN,1964127.23
2021,2022,Erie,IROQUOIS,2327566.46
2021,2022,Erie,EVANS-BRANT,3869528.55
2021,2022,Erie,GRAND ISLAND,3751900.80
2021,2022,Erie,HAMBURG,4700773.28
2021,2022,Erie,FRONTIER,6731311.48
2021,2022,Erie,HOLLAND,1238951.01
2021,2022,Erie,LACKAWANNA,5081675.83
2021,2022,Erie,LANCASTER,7860793.78
2021,2022,Erie,AKRON,2167451.14
2021,2022,Erie,NORTH COLLINS,935062.11
2021,2022,Erie,ORCHARD PARK,5502638.39
2021,2022,Erie,TONAWANDA,2845605.56
2021,2022,Erie,KENMORE,9749320.05
2021,2022,Erie,WEST SENECA,8914508.52
2021,2022,Essex,CROWN POINT,524244.81
2021,2022,Essex,KEENE,20763.53
2021,2022,Essex,MINERVA,43932.37
2021,2022,Essex,MORIAH,1490059.40
2021,2022,Essex,NEWCOMB,16310.53
2021,2022,Essex,LAKE PLACID,79135.66
2021,2022,Essex,SCHROON LAKE,33621.09
2021,2022,Essex,TICONDEROGA,351693.83
2021,2022,Essex,WILLSBORO,72982.37
2021,2022,Essex,BOQUET VALLEY,418876.40
2021,2022,Franklin,TUPPER LAKE,909969.71
2021,2022,Franklin,CHATEAUGAY,830764.89
2021,2022,Franklin,SALMON RIVER,3101972.32
2021,2022,Franklin,SARANAC LAKE,262430.74
2021,2022,Franklin,MALONE,4254653.36
2021,2022,Franklin,BRUSHTON MOIRA,1615811.13
2021,2022,Franklin,Saint Regis Falls,462093.53
2021,2022,Fulton,WHEELERVILLE,52493.23
2021,2022,Fulton,GLOVERSVILLE,5453667.10
2021,2022,Fulton,JOHNSTOWN,2787958.82
2021,2022,Fulton,MAYFIELD,1370235.78
2021,2022,Fulton,NORTHVILLE,300663.78
2021,2022,Fulton,Broadalbin Perth,2490181.95
2021,2022,Genesee,ALEXANDER,1360240.27
2021,2022,Genesee,BATAVIA,3658256.71
2021,2022,Genesee,BYRON BERGEN,1483472.95
2021,2022,Genesee,ELBA,623641.16
2021,2022,Genesee,LE ROY,1982420.75
2021,2022,Genesee,Oakfield Alabama,1492263.45
2021,2022,Genesee,PAVILION,1104749.06
2021,2022,Genesee,PEMBROKE,1541500.35
2021,2022,Greene,CAIRO-DURHAM,1767511.21
2021,2022,Greene,CATSKILL,1844831.16
2021,2022,Greene,Coxsackie Athens,1509770.32
2021,2022,Greene,GREENVILLE,1591573.77
2021,2022,Greene,Hunter Tannersville,70640.21
2021,2022,Greene,Windham Ashland,45785.70
2021,2022,Hamilton,PISECO,0.00
2021,2022,Hamilton,INDIAN LAKE,24031.46
2021,2022,Hamilton,INLET,0.00
2021,2022,Hamilton,LAKE PLEASANT,19629.68
2021,2022,Hamilton,LONG LAKE,15800.46
2021,2022,Hamilton,WELLS,41064.04
2021,2022,Herkimer,West Canada Valley,1212701.94
2021,2022,Herkimer,Frankfort-Schuyler,1496341.40
2021,2022,Herkimer,HERKIMER,2063073.64
2021,2022,Herkimer,LITTLE FALLS,2006831.49
2021,2022,Herkimer,DOLGEVILLE,1389519.89
2021,2022,Herkimer,POLAND,616209.20
2021,2022,Herkimer,Van Hornesville,276290.87
2021,2022,Herkimer,TOWN OF WEBB,30799.47
2021,2022,Herkimer,Bridgewater,2234385.82
2021,2022,Herkimer,CENTRAL VALLEY,4503382.44
2021,2022,Jefferson,South Jefferson,3373790.33
2021,2022,Jefferson,ALEXANDRIA,373345.25
2021,2022,Jefferson,INDIAN RIVER,7133706.78
2021,2022,Jefferson,GENERAL BROWN,2088968.89
2021,2022,Jefferson,Thousand Islands,656627.47
2021,2022,Jefferson,Belleville Henderson,451131.42
2021,2022,Jefferson,SACKETS HARBOR,460976.44
2021,2022,Jefferson,LYME,277109.34
2021,2022,Jefferson,LA FARGEVILLE,615551.33
2021,2022,Jefferson,WATERTOWN,7155825.86
2021,2022,Jefferson,CARTHAGE,6005061.71
2021,2022,Lewis,COPENHAGEN,753271.20
2021,2022,Lewis,HARRISVILLE,623219.58
2021,2022,Lewis,LOWVILLE,2240663.48
2021,2022,Lewis,SOUTH LEWIS,1673616.60
2021,2022,Lewis,BEAVER RIVER,1376902.87
2021,2022,Livingston,AVON,1532363.82
2021,2022,Livingston,Caledonia Mumford,1256299.09
2021,2022,Livingston,GENESEO,1038444.56
2021,2022,Livingston,LIVONIA,2059133.32
2021,2022,Livingston,MOUNT MORRIS,1155132.61
2021,2022,Livingston,DANSVILLE,2412918.53
2021,2022,Livingston,DALTON-NUNDA,1137593.14
2021,2022,Livingston,YORK,1249575.16
2021,2022,Madison,BROOKFIELD,440147.44
2021,2022,Madison,CAZENOVIA,1575220.92
2021,2022,Madison,DE RUYTER,551614.44
2021,2022,Madison,Morrisville,1131488.04
2021,2022,Madison,HAMILTON,701970.03
2021,2022,Madison,CANASTOTA,2287658.91
2021,2022,Madison,MADISON,833922.66
2021,2022,Madison,Oneida,3493171.17
2021,2022,Madison,Stockbridge,832245.92
2021,2022,Madison,CHITTENANGO,3099345.76
2021,2022,Monroe,BRIGHTON,4692844.54
2021,2022,Monroe,GATES CHILI,5963906.04
2021,2022,Monroe,GREECE,17553671.63
2021,2022,Monroe,East Irondequoit,4628917.06
2021,2022,Monroe,West Irondequoit,5545081.87
2021,2022,Monroe,HONEOYE FALLS,3045369.03
2021,2022,Monroe,SPENCERPORT,5901535.31
2021,2022,Monroe,HILTON,6777994.19
2021,2022,Monroe,PENFIELD,5982392.29
2021,2022,Monroe,FAIRPORT,7682153.07
2021,2022,Monroe,EAST ROCHESTER,1588523.63
2021,2022,Monroe,PITTSFORD,6200656.98
2021,2022,Monroe,Churchville Chili,6173381.32
2021,2022,Monroe,ROCHESTER,71430881.47
2021,2022,Monroe,RUSH HENRIETTA,6621011.01
2021,2022,Monroe,BROCKPORT,5544958.75
2021,2022,Monroe,WEBSTER,10179881.12
2021,2022,Monroe,Wheatland Chili,924902.55
2021,2022,Montgomery,AMSTERDAM,6917892.86
2021,2022,Montgomery,CANAJOHARIE,1479783.28
2021,2022,Montgomery,Fonda Fultonville,2050265.03
2021,2022,Montgomery,FORT PLAIN,1547399.54
2021,2022,Montgomery,Oppenheim Saint Johnsville,1470789.71
2021,2022,Nassau,GLEN COVE,2252777.56
2021,2022,Nassau,HEMPSTEAD,19018127.44
2021,2022,Nassau,UNIONDALE,9591476.99
2021,2022,Nassau,EAST MEADOW,8055792.91
2021,2022,Nassau,NORTH BELLMORE,2417626.34
2021,2022,Nassau,LEVITTOWN,9193313.60
2021,2022,Nassau,SEAFORD,2324543.30
2021,2022,Nassau,BELLMORE,730908.08
2021,2022,Nassau,ROOSEVELT,7891210.15
2021,2022,Nassau,FREEPORT,11367511.71
2021,2022,Nassau,BALDWIN,5665219.37
2021,2022,Nassau,OCEANSIDE,3318962.79
2021,2022,Nassau,MALVERNE,1906721.53
2021,2022,Nassau,V STR THIRTEEN,2373905.06
2021,2022,Nassau,HEWLETT WOODME,2105040.18
2021,2022,Nassau,LAWRENCE,414528.18
2021,2022,Nassau,ELMONT,4189264.47
2021,2022,Nassau,FRANKLIN SQUAR,1787549.23
2021,2022,Nassau,GARDEN CITY,190904.68
2021,2022,Nassau,EAST ROCKAWAY,991695.38
2021,2022,Nassau,LYNBROOK,2414618.94
2021,2022,Nassau,ROCKVILLE CENT,2341431.81
2021,2022,Nassau,FLORAL PARK,1182378.90
2021,2022,Nassau,WANTAGH,2819761.27
2021,2022,Nassau,V STR TWENTY-F,1259783.60
2021,2022,Nassau,MERRICK,1247567.42
2021,2022,Nassau,ISLAND TREES,2574997.70
2021,2022,Nassau,WEST HEMPSTEAD,1481628.58
2021,2022,Nassau,NORTH MERRICK,1400315.53
2021,2022,Nassau,VALLEY STR UF,1792093.52
2021,2022,Nassau,ISLAND PARK,73303.46
2021,2022,Nassau,VALLEY STR CHS,5646601.81
2021,2022,Nassau,SEWANHAKA,8282467.78
2021,2022,Nassau,Bellmore Merrick,5387497.85
2021,2022,Nassau,LONG BEACH,959154.03
2021,2022,Nassau,WESTBURY,7809493.97
2021,2022,Nassau,EAST WILLISTON,377283.21
2021,2022,Nassau,ROSLYN,357015.32
2021,2022,Nassau,PORT WASHINGTO,1146537.56
2021,2022,Nassau,NEW HYDE PARK,1277560.57
2021,2022,Nassau,MANHASSET,122970.13
2021,2022,Nassau,GREAT NECK,318088.68
2021,2022,Nassau,HERRICKS,2665683.92
2021,2022,Nassau,MINEOLA,356693.74
2021,2022,Nassau,CARLE PLACE,126406.18
2021,2022,Nassau,NORTH SHORE,134259.36
2021,2022,Nassau,SYOSSET,2111414.89
2021,2022,Nassau,LOCUST VALLEY,107617.87
2021,2022,Nassau,PLAINVIEW,3497067.63
2021,2022,Nassau,OYSTER BAY,86502.15
2021,2022,Nassau,JERICHO,160533.47
2021,2022,Nassau,HICKSVILLE,2692161.75
2021,2022,Nassau,PLAINEDGE,2916935.53
2021,2022,Nassau,BETHPAGE,2359019.77
2021,2022,Nassau,FARMINGDALE,4947907.86
2021,2022,Nassau,MASSAPEQUA,4482717.75
2021,2022,New York City,NEW YORK CITY,1257264823.39
2021,2022,Niagara,LEWISTON PORTE,2522105.42
2021,2022,Niagara,LOCKPORT,8081889.01
2021,2022,Niagara,NEWFANE,2435199.06
2021,2022,Niagara,NIAGARA WHEATF,5279116.87
2021,2022,Niagara,NIAGARA FALLS,14225521.06
2021,2022,Niagara,N. TONAWANDA,5963447.85
2021,2022,Niagara,STARPOINT,4051870.92
2021,2022,Niagara,ROYALTON HARTL,2078775.79
